id,code_commune,nomcommunecode_departement
9808,248,SAINT-JUST-EN-CHEVALET,42
9809,187,ROANNE,42
9810,187,ROANNE,42
9811,184,RIORGES,42
9812,187,ROANNE,42
9813,187,ROANNE,42
9814,187,ROANNE,42
9815,187,ROANNE,42
9816,184,RIORGES,42
9817,156,NEULISE,42
9818,187,ROANNE,42
9819,187,ROANNE,42
9820,71,LE COTEAU,42
9821,187,ROANNE,42
9822,127,MABLY,42
9823,187,ROANNE,42
9824,11,BALBIGNY,42
9825,187,ROANNE,42
9826,187,ROANNE,42
9827,52,CHARLIEU,42
9828,11,BALBIGNY,42
9829,71,LE COTEAU,42
9830,187,ROANNE,42
9831,170,PERREUX,42
9832,71,LE COTEAU,42
9833,71,LE COTEAU,42
9834,187,ROANNE,42
9835,71,LE COTEAU,42
9836,127,MABLY,42
9837,52,CHARLIEU,42
9838,187,ROANNE,42
9839,187,ROANNE,42
9840,187,ROANNE,42
9841,187,ROANNE,42
9842,11,BALBIGNY,42
9843,187,ROANNE,42
9844,26,BRIENNON,42
9845,71,LE COTEAU,42
9846,187,ROANNE,42
9847,71,LE COTEAU,42
9848,187,ROANNE,42
9849,71,LE COTEAU,42
9850,187,ROANNE,42
9851,187,ROANNE,42
9852,71,LE COTEAU,42
9853,187,ROANNE,42
9854,184,RIORGES,42
9855,184,RIORGES,42
9856,71,LE COTEAU,42
9857,187,ROANNE,42
9858,71,LE COTEAU,42
9859,187,ROANNE,42
9860,187,ROANNE,42
9861,187,ROANNE,42
9862,187,ROANNE,42
9863,187,ROANNE,42
9864,187,ROANNE,42
9865,187,ROANNE,42
9866,187,ROANNE,42
9867,187,ROANNE,42
9868,187,ROANNE,42
9869,187,ROANNE,42
9870,187,ROANNE,42
9871,187,ROANNE,42
9872,187,ROANNE,42
9873,187,ROANNE,42
9874,187,ROANNE,42
9875,187,ROANNE,42
9876,187,ROANNE,42
9877,187,ROANNE,42
9878,187,ROANNE,42
9879,232,SAINT-HAON-LE-CHATEL,42
9880,11,BALBIGNY,42
9881,187,ROANNE,42
9882,187,ROANNE,42
9883,71,LE COTEAU,42
9884,187,ROANNE,42
9885,184,RIORGES,42
9886,187,ROANNE,42
9887,11,BALBIGNY,42
9888,187,ROANNE,42
9889,187,ROANNE,42
9890,71,LE COTEAU,42
9891,184,RIORGES,42
9892,187,ROANNE,42
9893,187,ROANNE,42
9894,187,ROANNE,42
9895,187,ROANNE,42
9896,332,VILLEREST,42
9897,157,LE PUY EN VELAY,43
9898,224,SAINTE-SIGOLENE,43
9899,157,LE PUY EN VELAY,43
9900,236,SEAUVE-SUR-SEMENE (LA),43
9901,213,SAINT-PAL-DE-MONS,43
9902,157,LE PUY EN VELAY,43
9903,236,SEAUVE-SUR-SEMENE (LA),43
9904,157,LE PUY EN VELAY,43
9905,157,LE PUY EN VELAY,43
9906,51,LE CHAMBON SUR LIGNON,43
9907,112,LANGEAC,43
9908,224,SAINTE-SIGOLENE,43
9909,89,ESPALY-SAINT-MARCEL,43
9910,157,LE PUY EN VELAY,43
9911,177,SAINT-DIDIER-EN-VELAY,43
9912,157,LE PUY EN VELAY,43
9913,41,BRIVES-CHARENSAC,43
9914,157,LE PUY EN VELAY,43
9915,157,LE PUY EN VELAY,43
9916,157,LE PUY EN VELAY,43
9917,12,AUREC-SUR-LOIRE,43
9918,157,LE PUY EN VELAY,43
9919,7,ARAULES,43
9920,262,VIEILLE-BRIOUDE,43
9921,153,PONT-SALOMON,43
9922,40,BRIOUDE,43
9923,12,AUREC-SUR-LOIRE,43
9924,89,ESPALY-SAINT-MARCEL,43
9925,157,LE PUY EN VELAY,43
9926,157,LE PUY EN VELAY,43
9927,157,LE PUY EN VELAY,43
9928,41,BRIVES-CHARENSAC,43
9929,268,YSSINGEAUX,43
9930,25,BEAUZAC,43
9931,51,LE CHAMBON SUR LIGNON,43
9932,41,BRIVES-CHARENSAC,43
9933,157,LE PUY EN VELAY,43
9934,157,LE PUY EN VELAY,43
9935,157,LE PUY EN VELAY,43
9936,157,LE PUY EN VELAY,43
9937,89,ESPALY-SAINT-MARCEL,43
9938,157,LE PUY EN VELAY,43
9939,157,LE PUY EN VELAY,43
9940,157,LE PUY EN VELAY,43
9941,205,SAINT JUST MALMONT,43
9942,109,NANTES,44
9943,190,ST SEBASTIEN SUR LOIRE,44
9944,109,NANTES,44
9945,109,NANTES,44
9946,109,NANTES,44
9947,109,NANTES,44
9948,109,NANTES,44
9949,109,NANTES,44
9950,109,NANTES,44
9951,109,NANTES,44
9952,109,NANTES,44
9953,109,NANTES,44
9954,162,ST-HERBLAIN,44
9955,109,NANTES,44
9956,162,ST-HERBLAIN,44
9957,109,NANTES,44
9958,109,NANTES,44
9959,74,INDRE,44
9960,162,ST-HERBLAIN,44
9961,109,NANTES,44
9962,162,ST-HERBLAIN,44
9963,162,ST-HERBLAIN,44
9964,109,NANTES,44
9965,109,NANTES,44
9966,109,NANTES,44
9967,109,NANTES,44
9968,109,NANTES,44
9969,190,ST SEBASTIEN SUR LOIRE,44
9970,162,ST-HERBLAIN,44
9971,109,NANTES,44
9972,109,NANTES,44
9973,109,NANTES,44
9974,109,NANTES,44
9975,109,NANTES,44
9976,190,ST SEBASTIEN SUR LOIRE,44
9977,109,NANTES,44
9978,109,NANTES,44
9979,109,NANTES,44
9980,162,ST-HERBLAIN,44
9981,109,NANTES,44
9982,109,NANTES,44
9983,162,ST-HERBLAIN,44
9984,109,NANTES,44
9985,109,NANTES,44
9986,190,ST SEBASTIEN SUR LOIRE,44
9987,109,NANTES,44
9988,109,NANTES,44
9989,109,NANTES,44
9990,109,NANTES,44
9991,109,NANTES,44
9992,109,NANTES,44
9993,109,NANTES,44
9994,109,NANTES,44
9995,109,NANTES,44
9996,109,NANTES,44
9997,162,ST-HERBLAIN,44
9998,109,NANTES,44
9999,109,NANTES,44
10000,109,NANTES,44
10001,109,NANTES,44
10002,162,ST-HERBLAIN,44
10003,74,INDRE,44
10004,109,NANTES,44
10005,109,NANTES,44
10006,109,NANTES,44
10007,109,NANTES,44
10008,190,ST SEBASTIEN SUR LOIRE,44
10009,109,NANTES,44
10010,109,NANTES,44
10011,109,NANTES,44
10012,74,INDRE,44
10013,109,NANTES,44
10014,162,ST-HERBLAIN,44
10015,109,NANTES,44
10016,109,NANTES,44
10017,162,ST-HERBLAIN,44
10018,109,NANTES,44
10019,109,NANTES,44
10020,109,NANTES,44
10021,162,ST-HERBLAIN,44
10022,109,NANTES,44
10023,109,NANTES,44
10024,109,NANTES,44
10025,74,INDRE,44
10026,109,NANTES,44
10027,109,NANTES,44
10028,109,NANTES,44
10029,109,NANTES,44
10030,109,NANTES,44
10031,109,NANTES,44
10032,109,NANTES,44
10033,109,NANTES,44
10034,190,ST SEBASTIEN SUR LOIRE,44
10035,109,NANTES,44
10036,109,NANTES,44
10037,190,ST SEBASTIEN SUR LOIRE,44
10038,109,NANTES,44
10039,109,NANTES,44
10040,109,NANTES,44
10041,109,NANTES,44
10042,190,ST SEBASTIEN SUR LOIRE,44
10043,109,NANTES,44
10044,109,NANTES,44
10045,109,NANTES,44
10046,162,ST-HERBLAIN,44
10047,109,NANTES,44
10048,109,NANTES,44
10049,109,NANTES,44
10050,109,NANTES,44
10051,109,NANTES,44
10052,109,NANTES,44
10053,162,ST-HERBLAIN,44
10054,190,ST SEBASTIEN SUR LOIRE,44
10055,190,ST SEBASTIEN SUR LOIRE,44
10056,109,NANTES,44
10057,109,NANTES,44
10058,162,ST-HERBLAIN,44
10059,162,ST-HERBLAIN,44
10060,109,NANTES,44
10061,109,NANTES,44
10062,109,NANTES,44
10063,190,ST SEBASTIEN SUR LOIRE,44
10064,162,ST-HERBLAIN,44
10065,190,ST SEBASTIEN SUR LOIRE,44
10066,109,NANTES,44
10067,190,ST SEBASTIEN SUR LOIRE,44
10068,109,NANTES,44
10069,109,NANTES,44
10070,109,NANTES,44
10071,109,NANTES,44
10072,109,NANTES,44
10073,109,NANTES,44
10074,109,NANTES,44
10075,109,NANTES,44
10076,162,ST-HERBLAIN,44
10077,109,NANTES,44
10078,109,NANTES,44
10079,109,NANTES,44
10080,109,NANTES,44
10081,109,NANTES,44
10082,109,NANTES,44
10083,109,NANTES,44
10084,109,NANTES,44
10085,109,NANTES,44
10086,109,NANTES,44
10087,109,NANTES,44
10088,109,NANTES,44
10089,109,NANTES,44
10090,109,NANTES,44
10091,162,ST-HERBLAIN,44
10092,109,NANTES,44
10093,109,NANTES,44
10094,109,NANTES,44
10095,162,ST-HERBLAIN,44
10096,109,NANTES,44
10097,162,ST-HERBLAIN,44
10098,109,NANTES,44
10099,109,NANTES,44
10100,109,NANTES,44
10101,190,ST SEBASTIEN SUR LOIRE,44
10102,109,NANTES,44
10103,109,NANTES,44
10104,162,ST-HERBLAIN,44
10105,109,NANTES,44
10106,190,ST SEBASTIEN SUR LOIRE,44
10107,109,NANTES,44
10108,190,ST SEBASTIEN SUR LOIRE,44
10109,109,NANTES,44
10110,109,NANTES,44
10111,109,NANTES,44
10112,109,NANTES,44
10113,162,ST-HERBLAIN,44
10114,162,ST-HERBLAIN,44
10115,109,NANTES,44
10116,109,NANTES,44
10117,109,NANTES,44
10118,109,NANTES,44
10119,162,ST-HERBLAIN,44
10120,109,NANTES,44
10121,109,NANTES,44
10122,109,NANTES,44
10123,109,NANTES,44
10124,109,NANTES,44
10125,109,NANTES,44
10126,162,ST-HERBLAIN,44
10127,109,NANTES,44
10128,109,NANTES,44
10129,109,NANTES,44
10130,162,ST-HERBLAIN,44
10131,109,NANTES,44
10132,109,NANTES,44
10133,109,NANTES,44
10134,162,ST-HERBLAIN,44
10135,190,ST SEBASTIEN SUR LOIRE,44
10136,109,NANTES,44
10137,109,NANTES,44
10138,109,NANTES,44
10139,109,NANTES,44
10140,109,NANTES,44
10141,162,ST-HERBLAIN,44
10142,109,NANTES,44
10143,162,ST-HERBLAIN,44
10144,109,NANTES,44
10145,109,NANTES,44
10146,162,ST-HERBLAIN,44
10147,109,NANTES,44
10148,109,NANTES,44
10149,190,ST SEBASTIEN SUR LOIRE,44
10150,109,NANTES,44
10151,109,NANTES,44
10152,109,NANTES,44
10153,190,ST SEBASTIEN SUR LOIRE,44
10154,162,ST-HERBLAIN,44
10155,190,ST SEBASTIEN SUR LOIRE,44
10156,162,ST-HERBLAIN,44
10157,109,NANTES,44
10158,109,NANTES,44
10159,109,NANTES,44
10160,109,NANTES,44
10161,109,NANTES,44
10162,109,NANTES,44
10163,190,ST SEBASTIEN SUR LOIRE,44
10164,109,NANTES,44
10165,109,NANTES,44
10166,109,NANTES,44
10167,162,ST-HERBLAIN,44
10168,109,NANTES,44
10169,109,NANTES,44
10170,162,ST-HERBLAIN,44
10171,109,NANTES,44
10172,162,ST-HERBLAIN,44
10173,109,NANTES,44
10174,190,ST SEBASTIEN SUR LOIRE,44
10175,162,ST-HERBLAIN,44
10176,190,ST SEBASTIEN SUR LOIRE,44
10177,190,ST SEBASTIEN SUR LOIRE,44
10178,109,NANTES,44
10179,109,NANTES,44
10180,109,NANTES,44
10181,109,NANTES,44
10182,109,NANTES,44
10183,109,NANTES,44
10184,109,NANTES,44
10185,109,NANTES,44
10186,162,ST-HERBLAIN,44
10187,109,NANTES,44
10188,109,NANTES,44
10189,109,NANTES,44
10190,109,NANTES,44
10191,109,NANTES,44
10192,109,NANTES,44
10193,190,ST SEBASTIEN SUR LOIRE,44
10194,109,NANTES,44
10195,109,NANTES,44
10196,190,ST SEBASTIEN SUR LOIRE,44
10197,109,NANTES,44
10198,109,NANTES,44
10199,109,NANTES,44
10200,109,NANTES,44
10201,109,NANTES,44
10202,109,NANTES,44
10203,109,NANTES,44
10204,162,ST-HERBLAIN,44
10205,109,NANTES,44
10206,109,NANTES,44
10207,109,NANTES,44
10208,109,NANTES,44
10209,162,ST-HERBLAIN,44
10210,109,NANTES,44
10211,190,ST SEBASTIEN SUR LOIRE,44
10212,162,ST-HERBLAIN,44
10213,109,NANTES,44
10214,190,ST SEBASTIEN SUR LOIRE,44
10215,109,NANTES,44
10216,109,NANTES,44
10217,109,NANTES,44
10218,162,ST-HERBLAIN,44
10219,109,NANTES,44
10220,109,NANTES,44
10221,109,NANTES,44
10222,109,NANTES,44
10223,162,ST-HERBLAIN,44
10224,109,NANTES,44
10225,109,NANTES,44
10226,162,ST-HERBLAIN,44
10227,162,ST-HERBLAIN,44
10228,109,NANTES,44
10229,109,NANTES,44
10230,162,ST-HERBLAIN,44
10231,109,NANTES,44
10232,109,NANTES,44
10233,109,NANTES,44
10234,162,ST-HERBLAIN,44
10235,109,NANTES,44
10236,74,INDRE,44
10237,162,ST-HERBLAIN,44
10238,162,ST-HERBLAIN,44
10239,109,NANTES,44
10240,109,NANTES,44
10241,190,ST SEBASTIEN SUR LOIRE,44
10242,109,NANTES,44
10243,109,NANTES,44
10244,109,NANTES,44
10245,109,NANTES,44
10246,109,NANTES,44
10247,109,NANTES,44
10248,109,NANTES,44
10249,162,ST-HERBLAIN,44
10250,109,NANTES,44
10251,109,NANTES,44
10252,109,NANTES,44
10253,109,NANTES,44
10254,109,NANTES,44
10255,109,NANTES,44
10256,162,ST-HERBLAIN,44
10257,109,NANTES,44
10258,109,NANTES,44
10259,109,NANTES,44
10260,109,NANTES,44
10261,109,NANTES,44
10262,162,ST-HERBLAIN,44
10263,109,NANTES,44
10264,109,NANTES,44
10265,109,NANTES,44
10266,109,NANTES,44
10267,109,NANTES,44
10268,162,ST-HERBLAIN,44
10269,109,NANTES,44
10270,109,NANTES,44
10271,190,ST SEBASTIEN SUR LOIRE,44
10272,109,NANTES,44
10273,109,NANTES,44
10274,109,NANTES,44
10275,109,NANTES,44
10276,162,ST-HERBLAIN,44
10277,109,NANTES,44
10278,162,ST-HERBLAIN,44
10279,109,NANTES,44
10280,109,NANTES,44
10281,109,NANTES,44
10282,162,ST-HERBLAIN,44
10283,109,NANTES,44
10284,109,NANTES,44
10285,162,ST-HERBLAIN,44
10286,109,NANTES,44
10287,109,NANTES,44
10288,109,NANTES,44
10289,190,ST SEBASTIEN SUR LOIRE,44
10290,109,NANTES,44
10291,109,NANTES,44
10292,109,NANTES,44
10293,109,NANTES,44
10294,162,ST-HERBLAIN,44
10295,109,NANTES,44
10296,109,NANTES,44
10297,109,NANTES,44
10298,109,NANTES,44
10299,109,NANTES,44
10300,109,NANTES,44
10301,109,NANTES,44
10302,109,NANTES,44
10303,109,NANTES,44
10304,109,NANTES,44
10305,190,ST SEBASTIEN SUR LOIRE,44
10306,109,NANTES,44
10307,109,NANTES,44
10308,190,ST SEBASTIEN SUR LOIRE,44
10309,109,NANTES,44
10310,109,NANTES,44
10311,109,NANTES,44
10312,109,NANTES,44
10313,109,NANTES,44
10314,190,ST SEBASTIEN SUR LOIRE,44
10315,109,NANTES,44
10316,162,ST-HERBLAIN,44
10317,109,NANTES,44
10318,109,NANTES,44
10319,109,NANTES,44
10320,190,ST SEBASTIEN SUR LOIRE,44
10321,162,ST-HERBLAIN,44
10322,109,NANTES,44
10323,109,NANTES,44
10324,109,NANTES,44
10325,162,ST-HERBLAIN,44
10326,109,NANTES,44
10327,162,ST-HERBLAIN,44
10328,109,NANTES,44
10329,109,NANTES,44
10330,109,NANTES,44
10331,109,NANTES,44
10332,109,NANTES,44
10333,109,NANTES,44
10334,109,NANTES,44
10335,109,NANTES,44
10336,162,ST-HERBLAIN,44
10337,109,NANTES,44
10338,109,NANTES,44
10339,109,NANTES,44
10340,190,ST SEBASTIEN SUR LOIRE,44
10341,109,NANTES,44
10342,109,NANTES,44
10343,109,NANTES,44
10344,109,NANTES,44
10345,109,NANTES,44
10346,204,THOUARE-SUR-LOIRE,44
10347,35,CHAPELLE-SUR-ERDRE (LA),44
10348,143,REZE,44
10349,20,BOUGUENAIS,44
10350,201,SUCE-SUR-ERDRE,44
10351,143,REZE,44
10352,188,ST-PHILBERT-DE-GRAND-LIEU,44
10353,9,BASSE-GOULAINE,44
10354,143,REZE,44
10355,209,TREILLIERES,44
10356,82,LIGNE,44
10357,143,REZE,44
10358,198,SORINIERES (LES),44
10359,143,REZE,44
10360,2,AIGREFEUILLE SUR MAINE,44
10361,26,CARQUEFOU,44
10362,26,CARQUEFOU,44
10363,143,REZE,44
10364,87,MACHECOUL-SAINT-MEME,44
10365,143,REZE,44
10366,172,SAINTE-LUCE-SUR-LOIRE,44
10367,107,MOUZEIL,44
10368,70,HAIE-FOUASSIERE (LA),44
10369,143,REZE,44
10370,172,SAINTE-LUCE-SUR-LOIRE,44
10371,204,THOUARE-SUR-LOIRE,44
10372,87,MACHECOUL-SAINT-MEME,44
10373,204,THOUARE-SUR-LOIRE,44
10374,114,ORVAULT,44
10375,204,THOUARE-SUR-LOIRE,44
10376,26,CARQUEFOU,44
10377,87,MACHECOUL-SAINT-MEME,44
10378,143,REZE,44
10379,26,CARQUEFOU,44
10380,215,VERTOU,44
10381,3,ANCENIS-SAINT-GEREON,44
10382,9,BASSE-GOULAINE,44
10383,198,SORINIERES (LES),44
10384,215,VERTOU,44
10385,114,ORVAULT,44
10386,20,BOUGUENAIS,44
10387,88,MAISDON-SUR-SEVRE,44
10388,114,ORVAULT,44
10389,43,CLISSON,44
10390,169,SAINT-JULIEN-DE-CONCELLES,44
10391,20,BOUGUENAIS,44
10392,169,SAINT-JULIEN-DE-CONCELLES,44
10393,20,BOUGUENAIS,44
10394,143,REZE,44
10395,215,VERTOU,44
10396,215,VERTOU,44
10397,26,CARQUEFOU,44
10398,143,REZE,44
10399,143,REZE,44
10400,18,BOUAYE,44
10401,204,THOUARE-SUR-LOIRE,44
10402,143,REZE,44
10403,130,PONT-SAINT-MARTIN,44
10404,143,REZE,44
10405,26,CARQUEFOU,44
10406,169,SAINT-JULIEN-DE-CONCELLES,44
10407,143,REZE,44
10408,172,SAINTE-LUCE-SUR-LOIRE,44
10409,143,REZE,44
10410,114,ORVAULT,44
10411,66,GRANDCHAMP-DES-FONTAINES,44
10412,35,CHAPELLE-SUR-ERDRE (LA),44
10413,26,CARQUEFOU,44
10414,143,REZE,44
10415,84,LOROUX-BOTTEREAU (LE),44
10416,143,REZE,44
10417,144,RIAILLE,44
10418,18,BOUAYE,44
10419,35,CHAPELLE-SUR-ERDRE (LA),44
10420,3,ANCENIS-SAINT-GEREON,44
10421,35,CHAPELLE-SUR-ERDRE (LA),44
10422,26,CARQUEFOU,44
10423,43,CLISSON,44
10424,35,CHAPELLE-SUR-ERDRE (LA),44
10425,20,BOUGUENAIS,44
10426,35,CHAPELLE-SUR-ERDRE (LA),44
10427,209,TREILLIERES,44
10428,209,TREILLIERES,44
10429,114,ORVAULT,44
10430,198,SORINIERES (LES),44
10431,20,BOUGUENAIS,44
10432,26,CARQUEFOU,44
10433,143,REZE,44
10434,143,REZE,44
10435,172,SAINTE-LUCE-SUR-LOIRE,44
10436,26,CARQUEFOU,44
10437,114,ORVAULT,44
10438,143,REZE,44
10439,143,REZE,44
10440,26,CARQUEFOU,44
10441,201,SUCE-SUR-ERDRE,44
10442,20,BOUGUENAIS,44
10443,215,VERTOU,44
10444,143,REZE,44
10445,143,REZE,44
10446,143,REZE,44
10447,114,ORVAULT,44
10448,143,REZE,44
10449,213,LOIREAUXENCE,44
10450,26,CARQUEFOU,44
10451,143,REZE,44
10452,143,REZE,44
10453,172,SAINTE-LUCE-SUR-LOIRE,44
10454,3,ANCENIS-SAINT-GEREON,44
10455,143,REZE,44
10456,20,BOUGUENAIS,44
10457,213,LOIREAUXENCE,44
10458,143,REZE,44
10459,143,REZE,44
10460,194,SAUTRON,44
10461,143,REZE,44
10462,172,SAINTE-LUCE-SUR-LOIRE,44
10463,143,REZE,44
10464,169,SAINT-JULIEN-DE-CONCELLES,44
10465,172,SAINTE-LUCE-SUR-LOIRE,44
10466,143,REZE,44
10467,84,LOROUX-BOTTEREAU (LE),44
10468,32,CHAPELLE-HEULIN (LA),44
10469,114,ORVAULT,44
10470,143,REZE,44
10471,209,TREILLIERES,44
10472,26,CARQUEFOU,44
10473,20,BOUGUENAIS,44
10474,215,VERTOU,44
10475,143,REZE,44
10476,20,BOUGUENAIS,44
10477,143,REZE,44
10478,12,LA BERNERIE EN RETZ,44
10479,154,SAINT BREVIN LES PINS,44
10480,131,PORNIC,44
10481,154,SAINT BREVIN LES PINS,44
10482,131,PORNIC,44
10483,182,SAINT-MICHEL-CHEF-CHEF,44
10484,154,SAINT BREVIN LES PINS,44
10485,182,SAINT-MICHEL-CHEF-CHEF,44
10486,126,LA PLAINE-SUR-MER,44
10487,131,PORNIC,44
10488,186,SAINTE PAZANNE,44
10489,187,SAINT-PERE-EN-RETZ,44
10490,154,SAINT BREVIN LES PINS,44
10491,101,LA MONTAGNE,44
10492,120,PELLERIN (LE),44
10493,116,PAIMBOEUF,44
10494,120,PELLERIN (LE),44
10495,154,SAINT BREVIN LES PINS,44
10496,154,SAINT BREVIN LES PINS,44
10497,186,SAINTE PAZANNE,44
10498,154,SAINT BREVIN LES PINS,44
10499,182,SAINT-MICHEL-CHEF-CHEF,44
10500,116,PAIMBOEUF,44
10501,154,SAINT BREVIN LES PINS,44
10502,154,SAINT BREVIN LES PINS,44
10503,154,SAINT BREVIN LES PINS,44
10504,186,SAINTE PAZANNE,44
10505,116,PAIMBOEUF,44
10506,154,SAINT BREVIN LES PINS,44
10507,131,PORNIC,44
10508,12,LA BERNERIE EN RETZ,44
10509,136,PREFAILLES,44
10510,131,PORNIC,44
10511,154,SAINT BREVIN LES PINS,44
10512,131,PORNIC,44
10513,12,LA BERNERIE EN RETZ,44
10514,154,SAINT BREVIN LES PINS,44
10515,154,SAINT BREVIN LES PINS,44
10516,132,PORNICHET,44
10517,132,PORNICHET,44
10518,184,SAINT-NAZAIRE,44
10519,132,PORNICHET,44
10520,132,PORNICHET,44
10521,132,PORNICHET,44
10522,47,COUERON,44
10523,47,COUERON,44
10524,13,BESNE,44
10525,15,BLAIN,44
10526,184,SAINT-NAZAIRE,44
10527,210,TRIGNAC,44
10528,98,MISSILLAC,44
10529,184,SAINT-NAZAIRE,44
10530,132,PORNICHET,44
10531,132,PORNICHET,44
10532,210,TRIGNAC,44
10533,184,SAINT-NAZAIRE,44
10534,103,MONTOIR-DE-BRETAGNE,44
10535,184,SAINT-NAZAIRE,44
10536,184,SAINT-NAZAIRE,44
10537,132,PORNICHET,44
10538,184,SAINT-NAZAIRE,44
10539,47,COUERON,44
10540,158,SAINT-ETIENNE-DE-MONTLUC,44
10541,132,PORNICHET,44
10542,184,SAINT-NAZAIRE,44
10543,184,SAINT-NAZAIRE,44
10544,132,PORNICHET,44
10545,184,SAINT-NAZAIRE,44
10546,184,SAINT-NAZAIRE,44
10547,184,SAINT-NAZAIRE,44
10548,132,PORNICHET,44
10549,132,PORNICHET,44
10550,132,PORNICHET,44
10551,184,SAINT-NAZAIRE,44
10552,132,PORNICHET,44
10553,132,PORNICHET,44
10554,184,SAINT-NAZAIRE,44
10555,195,SAVENAY,44
10556,132,PORNICHET,44
10557,132,PORNICHET,44
10558,67,GUEMENE PENFAO,44
10559,184,SAINT-NAZAIRE,44
10560,132,PORNICHET,44
10561,184,SAINT-NAZAIRE,44
10562,184,SAINT-NAZAIRE,44
10563,184,SAINT-NAZAIRE,44
10564,103,MONTOIR-DE-BRETAGNE,44
10565,184,SAINT-NAZAIRE,44
10566,132,PORNICHET,44
10567,184,SAINT-NAZAIRE,44
10568,15,BLAIN,44
10569,132,PORNICHET,44
10570,210,TRIGNAC,44
10571,184,SAINT-NAZAIRE,44
10572,47,COUERON,44
10573,176,SAINT-MALO-DE-GUERSAC,44
10574,184,SAINT-NAZAIRE,44
10575,184,SAINT-NAZAIRE,44
10576,103,MONTOIR-DE-BRETAGNE,44
10577,184,SAINT-NAZAIRE,44
10578,184,SAINT-NAZAIRE,44
10579,184,SAINT-NAZAIRE,44
10580,15,BLAIN,44
10581,132,PORNICHET,44
10582,184,SAINT-NAZAIRE,44
10583,103,MONTOIR-DE-BRETAGNE,44
10584,98,MISSILLAC,44
10585,184,SAINT-NAZAIRE,44
10586,132,PORNICHET,44
10587,132,PORNICHET,44
10588,184,SAINT-NAZAIRE,44
10589,184,SAINT-NAZAIRE,44
10590,189,SAINTE-REINE-DE-BRETAGNE,44
10591,184,SAINT-NAZAIRE,44
10592,203,LE TEMPLE DE BRETAGNE,44
10593,184,SAINT-NAZAIRE,44
10594,184,SAINT-NAZAIRE,44
10595,184,SAINT-NAZAIRE,44
10596,132,PORNICHET,44
10597,210,TRIGNAC,44
10598,184,SAINT-NAZAIRE,44
10599,184,SAINT-NAZAIRE,44
10600,185,SAINT-NICOLAS-DE-REDON,44
10601,184,SAINT-NAZAIRE,44
10602,184,SAINT-NAZAIRE,44
10603,184,SAINT-NAZAIRE,44
10604,52,DONGES,44
10605,132,PORNICHET,44
10606,132,PORNICHET,44
10607,25,CAMPBON,44
10608,184,SAINT-NAZAIRE,44
10609,184,SAINT-NAZAIRE,44
10610,184,SAINT-NAZAIRE,44
10611,184,SAINT-NAZAIRE,44
10612,184,SAINT-NAZAIRE,44
10613,132,PORNICHET,44
10614,132,PORNICHET,44
10615,195,SAVENAY,44
10616,132,PORNICHET,44
10617,47,COUERON,44
10618,132,PORNICHET,44
10619,184,SAINT-NAZAIRE,44
10620,132,PORNICHET,44
10621,184,SAINT-NAZAIRE,44
10622,184,SAINT-NAZAIRE,44
10623,184,SAINT-NAZAIRE,44
10624,217,VIGNEUX DE BRETAGNE,44
10625,132,PORNICHET,44
10626,184,SAINT-NAZAIRE,44
10627,132,PORNICHET,44
10628,184,SAINT-NAZAIRE,44
10629,132,PORNICHET,44
10630,132,PORNICHET,44
10631,184,SAINT-NAZAIRE,44
10632,47,COUERON,44
10633,184,SAINT-NAZAIRE,44
10634,103,MONTOIR-DE-BRETAGNE,44
10635,184,SAINT-NAZAIRE,44
10636,184,SAINT-NAZAIRE,44
10637,135,LE POULIGUEN,44
10638,135,LE POULIGUEN,44
10639,69,GUERANDE,44
10640,211,LA TURBALLE,44
10641,10,BATZ-SUR-MER,44
10642,55,LA BAULE-ESCOUBLAC,44
10643,55,LA BAULE-ESCOUBLAC,44
10644,55,LA BAULE-ESCOUBLAC,44
10645,55,LA BAULE-ESCOUBLAC,44
10646,135,LE POULIGUEN,44
10647,97,MESQUER,44
10648,211,LA TURBALLE,44
10649,55,LA BAULE-ESCOUBLAC,44
10650,55,LA BAULE-ESCOUBLAC,44
10651,49,LE CROISIC,44
10652,211,LA TURBALLE,44
10653,55,LA BAULE-ESCOUBLAC,44
10654,135,LE POULIGUEN,44
10655,135,LE POULIGUEN,44
10656,49,LE CROISIC,44
10657,49,LE CROISIC,44
10658,135,LE POULIGUEN,44
10659,55,LA BAULE-ESCOUBLAC,44
10660,49,LE CROISIC,44
10661,55,LA BAULE-ESCOUBLAC,44
10662,135,LE POULIGUEN,44
10663,55,LA BAULE-ESCOUBLAC,44
10664,10,BATZ-SUR-MER,44
10665,135,LE POULIGUEN,44
10666,55,LA BAULE-ESCOUBLAC,44
10667,211,LA TURBALLE,44
10668,55,LA BAULE-ESCOUBLAC,44
10669,135,LE POULIGUEN,44
10670,55,LA BAULE-ESCOUBLAC,44
10671,55,LA BAULE-ESCOUBLAC,44
10672,10,BATZ-SUR-MER,44
10673,55,LA BAULE-ESCOUBLAC,44
10674,135,LE POULIGUEN,44
10675,135,LE POULIGUEN,44
10676,55,LA BAULE-ESCOUBLAC,44
10677,69,GUERANDE,44
10678,55,LA BAULE-ESCOUBLAC,44
10679,55,LA BAULE-ESCOUBLAC,44
10680,10,BATZ-SUR-MER,44
10681,151,SAINT-ANDRE-DES-EAUX,44
10682,55,LA BAULE-ESCOUBLAC,44
10683,55,LA BAULE-ESCOUBLAC,44
10684,49,LE CROISIC,44
